id,title,url,year,category,source,type,description,official_url,size_mb,last_modified
pdf-20,SUELDOS JULIO 2023,http://carmendeareco.gob.ar/wp-content/uploads/2023/SUELDOS-JULIO-2023.pdf,2023,Recursos Humanos,Municipal Records,PDF,Documento financiero del municipio de Carmen de Areco - Recursos Humanos,http://carmendeareco.gob.ar/wp-content/uploads/2023/SUELDOS-JULIO-2023.pdf,0.4,
pdf-51,SUELDOS JUNIO 2023,http://carmendeareco.gob.ar/wp-content/uploads/2023/SUELDOS-JUNIO-2023.pdf,2023,Recursos Humanos,Municipal Records,PDF,Documento financiero del municipio de Carmen de Areco - Recursos Humanos,http://carmendeareco.gob.ar/wp-content/uploads/2023/SUELDOS-JUNIO-2023.pdf,0.4,
pdf-140,SUELDOS MARZO 2023,http://carmendeareco.gob.ar/wp-content/uploads/2023/SUELDOS-MARZO-2023.pdf,2023,Recursos Humanos,Municipal Records,PDF,Documento financiero del municipio de Carmen de Areco - Recursos Humanos,http://carmendeareco.gob.ar/wp-content/uploads/2023/SUELDOS-MARZO-2023.pdf,0.4,
pdf-13,SUELDOS MAYO 2023,http://carmendeareco.gob.ar/wp-content/uploads/2023/SUELDOS-MAYO-2023.pdf,2023,Recursos Humanos,Municipal Records,PDF,Documento financiero del municipio de Carmen de Areco - Recursos Humanos,http://carmendeareco.gob.ar/wp-content/uploads/2023/SUELDOS-MAYO-2023.pdf,0.41,
pdf-98,SUELDOS SEPTIEMBRE 2023,http://carmendeareco.gob.ar/wp-content/uploads/2023/SUELDOS-SEPTIEMBRE-2023.pdf,2023,Recursos Humanos,Municipal Records,PDF,Documento financiero del municipio de Carmen de Areco - Recursos Humanos,http://carmendeareco.gob.ar/wp-content/uploads/2023/SUELDOS-SEPTIEMBRE-2023.pdf,0.41,
pdf-10,Situacion Economica Financiera al 30 06 23,http://carmendeareco.gob.ar/wp-content/uploads/2023/Situacion-Economica-Financiera-al-30-06-23.pdf,2023,Estados Financieros,Municipal Records,PDF,Documento financiero del municipio de Carmen de Areco - Estados Financieros,http://carmendeareco.gob.ar/wp-content/uploads/2023/Situacion-Economica-Financiera-al-30-06-23.pdf,0.26,
pdf-5,Situacion Economica Financiera al 31 12 22,http://carmendeareco.gob.ar/wp-content/uploads/2023/Situacion-Economica-Financiera-al-31-12-22.pdf,2023,Estados Financieros,Municipal Records,PDF,Documento financiero del municipio de Carmen de Areco - Estados Financieros,http://carmendeareco.gob.ar/wp-content/uploads/2023/Situacion-Economica-Financiera-al-31-12-22.pdf,1.3,
pdf-113,Situacion Economico Financiera 3er Trimestre,http://carmendeareco.gob.ar/wp-content/uploads/2023/Situacion-Economico-Financiera-3er-Trimestre.pdf,2023,Documentos Generales,Municipal Records,PDF,Documento financiero del municipio de Carmen de Areco - Documentos Generales,http://carmendeareco.gob.ar/wp-content/uploads/2023/Situacion-Economico-Financiera-3er-Trimestre.pdf,0.22,
pdf-128,Situacion Economico Financiera 4to Trimestre,http://carmendeareco.gob.ar/wp-content/uploads/2023/Situacion-Economico-Financiera-4to-Trimestre.pdf,2023,Documentos Generales,Municipal Records,PDF,Documento financiero del municipio de Carmen de Areco - Documentos Generales,http://carmendeareco.gob.ar/wp-content/uploads/2023/Situacion-Economico-Financiera-4to-Trimestre.pdf,0.29,
pdf-33,Situacion Economico Financiera Junio,http://carmendeareco.gob.ar/wp-content/uploads/2023/Situacion-Economico-Financiera-Junio.pdf,2023,Documentos Generales,Municipal Records,PDF,Documento financiero del municipio de Carmen de Areco - Documentos Generales,http://carmendeareco.gob.ar/wp-content/uploads/2023/Situacion-Economico-Financiera-Junio.pdf,0.21,
pdf-165,Situacion Economico Financiera Marzo,http://carmendeareco.gob.ar/wp-content/uploads/2023/Situacion-Economico-Financiera-Marzo.pdf,2023,Documentos Generales,Municipal Records,PDF,Documento financiero del municipio de Carmen de Areco - Documentos Generales,http://carmendeareco.gob.ar/wp-content/uploads/2023/Situacion-Economico-Financiera-Marzo.pdf,0.21,
pdf-130,Situacion Economico Financiera al 30 06 24 1,http://carmendeareco.gob.ar/wp-content/uploads/2023/Situacion-Economico-Financiera-al-30-06-24-1.pdf,2023,Documentos Generales,Municipal Records,PDF,Documento financiero del municipio de Carmen de Areco - Documentos Generales,http://carmendeareco.gob.ar/wp-content/uploads/2023/Situacion-Economico-Financiera-al-30-06-24-1.pdf,1.15,
pdf-6,Situacion financiera,http://carmendeareco.gob.ar/wp-content/uploads/2023/Situacion-financiera.pdf,2023,Documentos Generales,Municipal Records,PDF,Documento financiero del municipio de Carmen de Areco - Documentos Generales,http://carmendeareco.gob.ar/wp-content/uploads/2023/Situacion-financiera.pdf,0.66,
pdf-12,ddjj 2023,http://carmendeareco.gob.ar/wp-content/uploads/2023/ddjj-2023.pdf,2023,Declaraciones Patrimoniales,Municipal Records,PDF,Documento financiero del municipio de Carmen de Areco - Declaraciones Patrimoniales,http://carmendeareco.gob.ar/wp-content/uploads/2023/ddjj-2023.pdf,0.41,
pdf-108,situacion economica032,http://carmendeareco.gob.ar/wp-content/uploads/2023/situacion-economica032.pdf,2023,Estados Financieros,Municipal Records,PDF,Documento financiero del municipio de Carmen de Areco - Estados Financieros,http://carmendeareco.gob.ar/wp-content/uploads/2023/situacion-economica032.pdf,0.62,
