filename,year,file_type,size_bytes,created_date,modified_date,sha256_hash,relative_path,document_type,estimated_category,priority,keywords,official_url,archive_url
ESTADO-DE-EJECUCION-DE-GASTOS-POR-FUENTE-DE-FINANCIAMIENTO-4°TRE-2022.pdf,2022,.pdf,67723,2025-08-25T15:58:41.424634,2025-08-24T13:23:02.156430,5543a0b6883b62e2d8ee6250e6caa93a33644da29a19a8f705dd718d4cf959f0,data/source_materials/2022/ESTADO-DE-EJECUCION-DE-GASTOS-POR-FUENTE-DE-FINANCIAMIENTO-4°TRE-2022.pdf,financial_report,budget,high,presupuesto,https://carmendeareco.gob.ar/transparencia/ESTADO-DE-EJECUCION-DE-GASTOS-POR-FUENTE-DE-FINANCIAMIENTO-4°TRE-2022.pdf,https://web.archive.org/web/*/carmendeareco.gob.ar/transparencia/ESTADO-DE-EJECUCION-DE-GASTOS-POR-FUENTE-DE-FINANCIAMIENTO-4°TRE-2022.pdf
HABILITACIONES MUNICIPALES 2022.pdf,2022,.pdf,548917,2025-08-25T15:58:41.424824,2025-08-24T13:23:02.163880,0d367d31fdd9a0574bb712819b5d8a631df7e2a189fada505c2b6c68a0a30602,data/source_materials/2022/HABILITACIONES MUNICIPALES 2022.pdf,general,general,normal,,https://carmendeareco.gob.ar/transparencia/HABILITACIONES MUNICIPALES 2022.pdf,https://web.archive.org/web/*/carmendeareco.gob.ar/transparencia/HABILITACIONES MUNICIPALES 2022.pdf
ESTADO-DE-EJECUCION-DE-RECURSOS-POR-CARACTER-ECONOMICO-4°TRE-2022.pdf,2022,.pdf,102506,2025-08-25T15:58:41.425022,2025-08-24T13:23:02.160413,7204f82ac99b0cbc94d6f6d3181968b9f06c96c9d2ce56f4077d906d1d71c01b,data/source_materials/2022/ESTADO-DE-EJECUCION-DE-RECURSOS-POR-CARACTER-ECONOMICO-4°TRE-2022.pdf,financial_report,budget,high,presupuesto,https://carmendeareco.gob.ar/transparencia/ESTADO-DE-EJECUCION-DE-RECURSOS-POR-CARACTER-ECONOMICO-4°TRE-2022.pdf,https://web.archive.org/web/*/carmendeareco.gob.ar/transparencia/ESTADO-DE-EJECUCION-DE-RECURSOS-POR-CARACTER-ECONOMICO-4°TRE-2022.pdf
SITUACION-ECONOMICA-FINANCIERA-3°TRI-2022.pdf,2022,.pdf,72061,2025-08-25T15:58:41.425333,2025-08-24T13:23:02.170035,ac0caf6772fc436603311ab54f2907cf19d6bdaaa9916ae73475a295b8ba048c,data/source_materials/2022/SITUACION-ECONOMICA-FINANCIERA-3°TRI-2022.pdf,general,general,normal,,https://carmendeareco.gob.ar/transparencia/SITUACION-ECONOMICA-FINANCIERA-3°TRI-2022.pdf,https://web.archive.org/web/*/carmendeareco.gob.ar/transparencia/SITUACION-ECONOMICA-FINANCIERA-3°TRI-2022.pdf
ESTADO-DE-EJECUCION-DE-GASTOS-3°TRI-2022.pdf,2022,.pdf,1157656,2025-08-25T15:58:41.425746,2025-08-24T13:23:02.152474,369b875462e5b7903925b02d4f09898e52b5a65b07a31bc4d663d5286466a450,data/source_materials/2022/ESTADO-DE-EJECUCION-DE-GASTOS-3°TRI-2022.pdf,financial_report,budget,high,presupuesto,https://carmendeareco.gob.ar/transparencia/ESTADO-DE-EJECUCION-DE-GASTOS-3°TRI-2022.pdf,https://web.archive.org/web/*/carmendeareco.gob.ar/transparencia/ESTADO-DE-EJECUCION-DE-GASTOS-3°TRI-2022.pdf
CAIF-4°TRE-2022.pdf,2022,.pdf,93600,2025-08-25T15:58:41.425988,2025-08-24T13:23:02.146233,9bba3d1a9d402a22e85e028162d09e5f846e8a7201c4ea5a8eb9fd0a3922ce5c,data/source_materials/2022/CAIF-4°TRE-2022.pdf,general,general,normal,,https://carmendeareco.gob.ar/transparencia/CAIF-4°TRE-2022.pdf,https://web.archive.org/web/*/carmendeareco.gob.ar/transparencia/CAIF-4°TRE-2022.pdf
ESTADO-DE-EJECUCION-DE-GASTOS-POR-CARACTER-ECONOMICO.pdf,2022,.pdf,109662,2025-08-25T15:58:41.426231,2025-08-24T13:23:02.155404,a841f43fbcd9b851ee884dedfd2e9381bb4166c4dea34a30b1f3d5e2cf14e624,data/source_materials/2022/ESTADO-DE-EJECUCION-DE-GASTOS-POR-CARACTER-ECONOMICO.pdf,financial_report,budget,high,presupuesto,https://carmendeareco.gob.ar/transparencia/ESTADO-DE-EJECUCION-DE-GASTOS-POR-CARACTER-ECONOMICO.pdf,https://web.archive.org/web/*/carmendeareco.gob.ar/transparencia/ESTADO-DE-EJECUCION-DE-GASTOS-POR-CARACTER-ECONOMICO.pdf
OMIC 2022.pdf,2022,.pdf,606304,2025-08-25T15:58:41.426560,2025-08-24T13:23:02.166457,7f43580c7cf5c71baf063f56b12b84d3b2c51577b0b3d40bc868984425c64986,data/source_materials/2022/OMIC 2022.pdf,general,general,normal,,https://carmendeareco.gob.ar/transparencia/OMIC 2022.pdf,https://web.archive.org/web/*/carmendeareco.gob.ar/transparencia/OMIC 2022.pdf
ESTADO-DE-EJECUCION-DE-RECURSOS-AFECTADOS-VS-GASTOS.pdf,2022,.pdf,121409,2025-08-25T15:58:41.426800,2025-08-24T13:23:02.160178,b587c3d0c2d04c7d629795390b7e350438639686d9c63d05e3d44337a7efafe6,data/source_materials/2022/ESTADO-DE-EJECUCION-DE-RECURSOS-AFECTADOS-VS-GASTOS.pdf,financial_report,budget,high,presupuesto,https://carmendeareco.gob.ar/transparencia/ESTADO-DE-EJECUCION-DE-RECURSOS-AFECTADOS-VS-GASTOS.pdf,https://web.archive.org/web/*/carmendeareco.gob.ar/transparencia/ESTADO-DE-EJECUCION-DE-RECURSOS-AFECTADOS-VS-GASTOS.pdf
ESTADO-DE-EJECUCION-DE-RECURSOS-POR-CARACTER-ECONOMICO-1.pdf,2022,.pdf,102839,2025-08-25T15:58:41.427141,2025-08-24T13:23:02.160285,8ba792ed7ac608e72188d3c9d9d8279636f1d6be6b255212fcf241c4809a4a49,data/source_materials/2022/ESTADO-DE-EJECUCION-DE-RECURSOS-POR-CARACTER-ECONOMICO-1.pdf,financial_report,budget,high,presupuesto,https://carmendeareco.gob.ar/transparencia/ESTADO-DE-EJECUCION-DE-RECURSOS-POR-CARACTER-ECONOMICO-1.pdf,https://web.archive.org/web/*/carmendeareco.gob.ar/transparencia/ESTADO-DE-EJECUCION-DE-RECURSOS-POR-CARACTER-ECONOMICO-1.pdf
ESTADOS-DE-EJECUCION-DE-RECURSOS-3°TRI-2022.pdf,2022,.pdf,142229,2025-08-25T15:58:41.427451,2025-08-24T13:23:02.162315,c401cfabe62f7406b74d761f36122ff31dbda494e474f4f87b66427d44712c14,data/source_materials/2022/ESTADOS-DE-EJECUCION-DE-RECURSOS-3°TRI-2022.pdf,financial_report,budget,high,presupuesto,https://carmendeareco.gob.ar/transparencia/ESTADOS-DE-EJECUCION-DE-RECURSOS-3°TRI-2022.pdf,https://web.archive.org/web/*/carmendeareco.gob.ar/transparencia/ESTADOS-DE-EJECUCION-DE-RECURSOS-3°TRI-2022.pdf
ESTADO-DE-EJECUCION-DE-RECURSOS-POR-CARACTER-ECONOMICO.pdf,2022,.pdf,102664,2025-08-25T15:58:41.427789,2025-08-24T13:23:02.160685,308daa7e179baedd867e9fd32cc73d3695082b17b4019e0280f363e3a7a0ac76,data/source_materials/2022/ESTADO-DE-EJECUCION-DE-RECURSOS-POR-CARACTER-ECONOMICO.pdf,financial_report,budget,high,presupuesto,https://carmendeareco.gob.ar/transparencia/ESTADO-DE-EJECUCION-DE-RECURSOS-POR-CARACTER-ECONOMICO.pdf,https://web.archive.org/web/*/carmendeareco.gob.ar/transparencia/ESTADO-DE-EJECUCION-DE-RECURSOS-POR-CARACTER-ECONOMICO.pdf
ESTADISTICAS CAPS 2022.pdf,2022,.pdf,709359,2025-08-25T15:58:41.428110,2025-08-24T13:23:02.148217,8e13b9f3cc8367ad7ce10d26f03cf231eef79fcb368b735e00fff102d220b6c7,data/source_materials/2022/ESTADISTICAS CAPS 2022.pdf,general,general,normal,,https://carmendeareco.gob.ar/transparencia/ESTADISTICAS CAPS 2022.pdf,https://web.archive.org/web/*/carmendeareco.gob.ar/transparencia/ESTADISTICAS CAPS 2022.pdf
Resolución 1279_2022.pdf,2022,.pdf,113348,2025-08-25T15:58:41.428554,2025-08-24T13:23:02.167323,0dc41aaa44903107d162f6858f8ed992e8defd1f69fae5572923ebe1219e4484,data/source_materials/2022/Resolución 1279_2022.pdf,general,general,normal,,https://carmendeareco.gob.ar/transparencia/Resolución 1279_2022.pdf,https://web.archive.org/web/*/carmendeareco.gob.ar/transparencia/Resolución 1279_2022.pdf
LICITACION-PUBLICA-N°11.pdf,2023,.pdf,769278,2025-08-25T15:58:41.441265,2025-08-24T13:23:02.195850,551ae71a8be9e2903b5988db85ab273f80955ad0bae57613759ea2076085efdd,data/source_materials/2023/LICITACION-PUBLICA-N°11.pdf,public_tender,contracts,high,licitacion,https://carmendeareco.gob.ar/transparencia/LICITACION-PUBLICA-N°11.pdf,https://web.archive.org/web/*/carmendeareco.gob.ar/transparencia/LICITACION-PUBLICA-N°11.pdf
ESTADO-DE-EJECUCION-DE-GASTOS-2.pdf,2023,.pdf,1172209,2025-08-25T15:58:41.441485,2025-08-24T13:23:02.180171,768a6e2c33e6632c7fc156cf975bb86dc1480c5bcc28381ab8c56290cedbed66,data/source_materials/2023/ESTADO-DE-EJECUCION-DE-GASTOS-2.pdf,financial_report,budget,high,presupuesto,https://carmendeareco.gob.ar/transparencia/ESTADO-DE-EJECUCION-DE-GASTOS-2.pdf,https://web.archive.org/web/*/carmendeareco.gob.ar/transparencia/ESTADO-DE-EJECUCION-DE-GASTOS-2.pdf
LICITACION-PUBLICA-N°10.pdf,2023,.pdf,722391,2025-08-25T15:58:41.441712,2025-08-24T13:23:02.194354,9e3a6c534f421d24ca521a122e99b139fab7e1be7801dc2ae0367541ad9236ab,data/source_materials/2023/LICITACION-PUBLICA-N°10.pdf,public_tender,contracts,high,licitacion,https://carmendeareco.gob.ar/transparencia/LICITACION-PUBLICA-N°10.pdf,https://web.archive.org/web/*/carmendeareco.gob.ar/transparencia/LICITACION-PUBLICA-N°10.pdf
MODULO-FISCAL.xlsx,2023,.xlsx,15576,2025-08-25T15:58:41.441962,2025-08-24T13:23:02.200597,f6ef7552ff59c458b4f707fb5390ea86cf91376f549a6d7f692c4c556e4fde14,data/source_materials/2023/MODULO-FISCAL.xlsx,general,general,normal,,https://carmendeareco.gob.ar/transparencia/MODULO-FISCAL.xlsx,https://web.archive.org/web/*/carmendeareco.gob.ar/transparencia/MODULO-FISCAL.xlsx
GASTOS-POR-FUENTE-DE-FINANCIAMIENTO.pdf,2023,.pdf,277260,2025-08-25T15:58:41.442189,2025-08-24T13:23:02.193031,4125c24fb06ed2d26e492e84c25a838ec6c3cf0e9326d49c02c8b9baf7178181,data/source_materials/2023/GASTOS-POR-FUENTE-DE-FINANCIAMIENTO.pdf,general,general,normal,,https://carmendeareco.gob.ar/transparencia/GASTOS-POR-FUENTE-DE-FINANCIAMIENTO.pdf,https://web.archive.org/web/*/carmendeareco.gob.ar/transparencia/GASTOS-POR-FUENTE-DE-FINANCIAMIENTO.pdf
Sistema de Información Normativa y Documental Malvinas Argentinas - Resolución 297_2023 del Ministerio de Hacienda y Finanzas.pdf,2023,.pdf,901255,2025-08-25T15:58:41.442523,2025-08-24T13:23:02.209060,3ee5c2ca8218c9674acbede4fdfb50b8f794b877adc443ef5e307c29f4060f08,data/source_materials/2023/Sistema de Información Normativa y Documental Malvinas Argentinas - Resolución 297_2023 del Ministerio de Hacienda y Finanzas.pdf,general,general,normal,,https://carmendeareco.gob.ar/transparencia/Sistema de Información Normativa y Documental Malvinas Argentinas - Resolución 297_2023 del Ministerio de Hacienda y Finanzas.pdf,https://web.archive.org/web/*/carmendeareco.gob.ar/transparencia/Sistema de Información Normativa y Documental Malvinas Argentinas - Resolución 297_2023 del Ministerio de Hacienda y Finanzas.pdf
SUELDOS-MAYO-2023.pdf,2023,.pdf,426361,2025-08-25T15:58:41.442727,2025-08-24T13:23:02.207243,c0527043855b3ac643bffca66386fa767acea85df33b253225bd13438182d6ab,data/source_materials/2023/SUELDOS-MAYO-2023.pdf,salary_report,salaries,medium,salario,https://carmendeareco.gob.ar/transparencia/SUELDOS-MAYO-2023.pdf,https://web.archive.org/web/*/carmendeareco.gob.ar/transparencia/SUELDOS-MAYO-2023.pdf
Resolución 1691_2023.pdf,2023,.pdf,109934,2025-08-25T15:58:41.442954,2025-08-24T13:23:02.202801,d0705b08bd3ae42179040e06a1a062207f2db69fe2a27ed8756d2f2165ec01f1,data/source_materials/2023/Resolución 1691_2023.pdf,general,general,normal,,https://carmendeareco.gob.ar/transparencia/Resolución 1691_2023.pdf,https://web.archive.org/web/*/carmendeareco.gob.ar/transparencia/Resolución 1691_2023.pdf
Resolución 828_2023.pdf,2023,.pdf,113189,2025-08-25T15:58:41.443218,2025-08-24T13:23:02.203205,0844d9d6eca2d368ce60882b1ddbcda941dbf5a0480344a5371558fccdb89176,data/source_materials/2023/Resolución 828_2023.pdf,general,general,normal,,https://carmendeareco.gob.ar/transparencia/Resolución 828_2023.pdf,https://web.archive.org/web/*/carmendeareco.gob.ar/transparencia/Resolución 828_2023.pdf
.DS_Store,2023,,6148,2025-08-25T15:58:41.443539,2025-08-24T13:23:02.172956,d65165279105ca6773180500688df4bdc69a2c7b771752f0a46ef120b7fd8ec3,data/source_materials/2023/.DS_Store,general,general,normal,,https://carmendeareco.gob.ar/transparencia/.DS_Store,https://web.archive.org/web/*/carmendeareco.gob.ar/transparencia/.DS_Store
ESTADO-DE-EJECUCION-DE-RECURSOS-POR-PROCEDENCIA-2023-4°TRI.pdf,2023,.pdf,85219,2025-08-25T15:58:41.443858,2025-08-24T13:23:02.190960,1d993b326aa0b8c74e0021bfe79bfb0afa4c86cfc201249813ac706553598aa8,data/source_materials/2023/ESTADO-DE-EJECUCION-DE-RECURSOS-POR-PROCEDENCIA-2023-4°TRI.pdf,financial_report,budget,high,presupuesto,https://carmendeareco.gob.ar/transparencia/ESTADO-DE-EJECUCION-DE-RECURSOS-POR-PROCEDENCIA-2023-4°TRI.pdf,https://web.archive.org/web/*/carmendeareco.gob.ar/transparencia/ESTADO-DE-EJECUCION-DE-RECURSOS-POR-PROCEDENCIA-2023-4°TRI.pdf
SUELDOS-JULIO-2023.pdf,2023,.pdf,423892,2025-08-25T15:58:41.444293,2025-08-24T13:23:02.205138,8faf1bf409d47260ea562b4ee642a990bde54681687703a62ee9e2e930023bcd,data/source_materials/2023/SUELDOS-JULIO-2023.pdf,salary_report,salaries,medium,salario,https://carmendeareco.gob.ar/transparencia/SUELDOS-JULIO-2023.pdf,https://web.archive.org/web/*/carmendeareco.gob.ar/transparencia/SUELDOS-JULIO-2023.pdf
Sistema de Información Normativa y Documental Malvinas Argentinas - Resolución 1556_2023 del Ministerio de Infraestructura y Servicios Públicos.pdf,2023,.pdf,966410,2025-08-25T15:58:41.444792,2025-08-24T13:23:02.208729,8ce37262f32bc87d683b2ae8a39ca0093ee42d40452a8ca9070a418a14a3193d,data/source_materials/2023/Sistema de Información Normativa y Documental Malvinas Argentinas - Resolución 1556_2023 del Ministerio de Infraestructura y Servicios Públicos.pdf,general,general,normal,,https://carmendeareco.gob.ar/transparencia/Sistema de Información Normativa y Documental Malvinas Argentinas - Resolución 1556_2023 del Ministerio de Infraestructura y Servicios Públicos.pdf,https://web.archive.org/web/*/carmendeareco.gob.ar/transparencia/Sistema de Información Normativa y Documental Malvinas Argentinas - Resolución 1556_2023 del Ministerio de Infraestructura y Servicios Públicos.pdf
ESTADO-DE-EJECUCION-DE-GASTOS-POR-FINALIDAD-Y-FUNCION-3°TRIMESTRE.pdf,2023,.pdf,102641,2025-08-25T15:58:41.445312,2025-08-24T13:23:02.186740,5872165b737a1ebe62afb3b4ddb55bab58aae7d10e89d9c2c05cbecbe270c1dd,data/source_materials/2023/ESTADO-DE-EJECUCION-DE-GASTOS-POR-FINALIDAD-Y-FUNCION-3°TRIMESTRE.pdf,financial_report,budget,high,presupuesto,https://carmendeareco.gob.ar/transparencia/ESTADO-DE-EJECUCION-DE-GASTOS-POR-FINALIDAD-Y-FUNCION-3°TRIMESTRE.pdf,https://web.archive.org/web/*/carmendeareco.gob.ar/transparencia/ESTADO-DE-EJECUCION-DE-GASTOS-POR-FINALIDAD-Y-FUNCION-3°TRIMESTRE.pdf
ESTADO-DE-EJECUCION-DE-GASTOS-2023-4°TRI.pdf,2023,.pdf,1164653,2025-08-25T15:58:41.445819,2025-08-24T13:23:02.182423,c46dd8876a0dbd8b1f9e6ed92b3bd1172709988be1046ed3914c437d5b83c8d6,data/source_materials/2023/ESTADO-DE-EJECUCION-DE-GASTOS-2023-4°TRI.pdf,financial_report,budget,high,presupuesto,https://carmendeareco.gob.ar/transparencia/ESTADO-DE-EJECUCION-DE-GASTOS-2023-4°TRI.pdf,https://web.archive.org/web/*/carmendeareco.gob.ar/transparencia/ESTADO-DE-EJECUCION-DE-GASTOS-2023-4°TRI.pdf
EJECUCION-PRESUPUESTARIA-DE-RECURSOS.pdf,2023,.pdf,469905,2025-08-25T15:58:41.446219,2025-08-24T13:23:02.177840,484ea7e10649585b0a82866c012b1feb58dace2d5f68067464e53cc01a384993,data/source_materials/2023/EJECUCION-PRESUPUESTARIA-DE-RECURSOS.pdf,financial_report,budget,high,presupuesto,https://carmendeareco.gob.ar/transparencia/EJECUCION-PRESUPUESTARIA-DE-RECURSOS.pdf,https://web.archive.org/web/*/carmendeareco.gob.ar/transparencia/EJECUCION-PRESUPUESTARIA-DE-RECURSOS.pdf
ESTADO-DE-EJECUCION-DE-GASTOS-POR-FUENTE-DE-FINANCIAMIENTO-2.pdf,2023,.pdf,67534,2025-08-25T15:58:41.446572,2025-08-24T13:23:02.186932,7ae065cb66d61c6942d686e332cc25f3921fcfc3cf00410644d24bfa93de5163,data/source_materials/2023/ESTADO-DE-EJECUCION-DE-GASTOS-POR-FUENTE-DE-FINANCIAMIENTO-2.pdf,financial_report,budget,high,presupuesto,https://carmendeareco.gob.ar/transparencia/ESTADO-DE-EJECUCION-DE-GASTOS-POR-FUENTE-DE-FINANCIAMIENTO-2.pdf,https://web.archive.org/web/*/carmendeareco.gob.ar/transparencia/ESTADO-DE-EJECUCION-DE-GASTOS-POR-FUENTE-DE-FINANCIAMIENTO-2.pdf
Sistema de Información Normativa y Documental Malvinas Argentinas - Resolución 828_2023 de la Dirección Ejecutiva del Organismo Provincial De La Niñez y Adolescencia.pdf,2023,.pdf,967123,2025-08-25T15:58:41.447246,2025-08-24T13:23:02.209661,416435286e2fce23b88d6d6be16e6cefff650ad3d90c72328f2b8ddd49493497,data/source_materials/2023/Sistema de Información Normativa y Documental Malvinas Argentinas - Resolución 828_2023 de la Dirección Ejecutiva del Organismo Provincial De La Niñez y Adolescencia.pdf,general,general,normal,,https://carmendeareco.gob.ar/transparencia/Sistema de Información Normativa y Documental Malvinas Argentinas - Resolución 828_2023 de la Dirección Ejecutiva del Organismo Provincial De La Niñez y Adolescencia.pdf,https://web.archive.org/web/*/carmendeareco.gob.ar/transparencia/Sistema de Información Normativa y Documental Malvinas Argentinas - Resolución 828_2023 de la Dirección Ejecutiva del Organismo Provincial De La Niñez y Adolescencia.pdf
ESTADO-DE-EJECUCION-DE-RECURSOS-POR-CARACTER-ECONOMICO-2023-4°TRI.pdf,2023,.pdf,102727,2025-08-25T15:58:41.447709,2025-08-24T13:23:02.189860,0ac5b5091f01ddc827b061b3f414ed2aec1d3f408d747d04ebf6bbed7785168d,data/source_materials/2023/ESTADO-DE-EJECUCION-DE-RECURSOS-POR-CARACTER-ECONOMICO-2023-4°TRI.pdf,financial_report,budget,high,presupuesto,https://carmendeareco.gob.ar/transparencia/ESTADO-DE-EJECUCION-DE-RECURSOS-POR-CARACTER-ECONOMICO-2023-4°TRI.pdf,https://web.archive.org/web/*/carmendeareco.gob.ar/transparencia/ESTADO-DE-EJECUCION-DE-RECURSOS-POR-CARACTER-ECONOMICO-2023-4°TRI.pdf
CUENTA-AHORRO-INVERSION-FINANCIAMIENTO-4°TRIMESTRE-2023.pdf,2023,.pdf,93817,2025-08-25T15:58:41.448009,2025-08-24T13:23:02.174008,d4c4f37676024e09f66f93625a4bceb409149efac314d8c598e6d1746ff940f1,data/source_materials/2023/CUENTA-AHORRO-INVERSION-FINANCIAMIENTO-4°TRIMESTRE-2023.pdf,general,general,normal,,https://carmendeareco.gob.ar/transparencia/CUENTA-AHORRO-INVERSION-FINANCIAMIENTO-4°TRIMESTRE-2023.pdf,https://web.archive.org/web/*/carmendeareco.gob.ar/transparencia/CUENTA-AHORRO-INVERSION-FINANCIAMIENTO-4°TRIMESTRE-2023.pdf
GASTOS-POR-CARACTER-ECONOMICO.pdf,2023,.pdf,399044,2025-08-25T15:58:41.448210,2025-08-24T13:23:02.192190,fb7b94568fa136064c9d70c419494a6c7a11e8aa4256814bd7d4e3a6de0fd610,data/source_materials/2023/GASTOS-POR-CARACTER-ECONOMICO.pdf,general,general,normal,,https://carmendeareco.gob.ar/transparencia/GASTOS-POR-CARACTER-ECONOMICO.pdf,https://web.archive.org/web/*/carmendeareco.gob.ar/transparencia/GASTOS-POR-CARACTER-ECONOMICO.pdf
SITUACION-ECONOMICO-FINANCIERA.pdf,2023,.pdf,227255,2025-08-25T15:58:41.448406,2025-08-24T13:23:02.203738,1c3648564ea79e7485c21ac60d9e6e53a8d08c42af24a8550b9a0eb1f381cbb5,data/source_materials/2023/SITUACION-ECONOMICO-FINANCIERA.pdf,general,general,normal,,https://carmendeareco.gob.ar/transparencia/SITUACION-ECONOMICO-FINANCIERA.pdf,https://web.archive.org/web/*/carmendeareco.gob.ar/transparencia/SITUACION-ECONOMICO-FINANCIERA.pdf
ESTADO-DE-EJECUCION-DE-GASTOS-POR-FINALIDAD-Y-FUNCION-2.pdf,2023,.pdf,102665,2025-08-25T15:58:41.448629,2025-08-24T13:23:02.186254,46e3161758ab366576a2e38d58389174e0545d9f694d088768901d32fa3b8969,data/source_materials/2023/ESTADO-DE-EJECUCION-DE-GASTOS-POR-FINALIDAD-Y-FUNCION-2.pdf,financial_report,budget,high,presupuesto,https://carmendeareco.gob.ar/transparencia/ESTADO-DE-EJECUCION-DE-GASTOS-POR-FINALIDAD-Y-FUNCION-2.pdf,https://web.archive.org/web/*/carmendeareco.gob.ar/transparencia/ESTADO-DE-EJECUCION-DE-GASTOS-POR-FINALIDAD-Y-FUNCION-2.pdf
SUELDOS-JUNIO-2023.pdf,2023,.pdf,423887,2025-08-25T15:58:41.448848,2025-08-24T13:23:02.205789,3c0ed2f6f40d32581632d1296b81b85e63f37bc55e03a3cc8708bff25f533f35,data/source_materials/2023/SUELDOS-JUNIO-2023.pdf,salary_report,salaries,medium,salario,https://carmendeareco.gob.ar/transparencia/SUELDOS-JUNIO-2023.pdf,https://web.archive.org/web/*/carmendeareco.gob.ar/transparencia/SUELDOS-JUNIO-2023.pdf
ESTADO-DE-EJECUCION-DE-RECURSOS-2023-4°TRI.pdf,2023,.pdf,143218,2025-08-25T15:58:41.449079,2025-08-24T13:23:02.188147,648e058f6e2b4fd2cf13fc7615e2d81d487f521590c091be4f225f9bf72604d3,data/source_materials/2023/ESTADO-DE-EJECUCION-DE-RECURSOS-2023-4°TRI.pdf,financial_report,budget,high,presupuesto,https://carmendeareco.gob.ar/transparencia/ESTADO-DE-EJECUCION-DE-RECURSOS-2023-4°TRI.pdf,https://web.archive.org/web/*/carmendeareco.gob.ar/transparencia/ESTADO-DE-EJECUCION-DE-RECURSOS-2023-4°TRI.pdf
SUELDOS-ENERO-2023.pdf,2023,.pdf,423903,2025-08-25T15:58:41.449275,2025-08-24T13:23:02.204443,f46bb8822a5cdb21086d5302960ec071ff71699003041a05e5c202c69eaa3e70,data/source_materials/2023/SUELDOS-ENERO-2023.pdf,salary_report,salaries,medium,salario,https://carmendeareco.gob.ar/transparencia/SUELDOS-ENERO-2023.pdf,https://web.archive.org/web/*/carmendeareco.gob.ar/transparencia/SUELDOS-ENERO-2023.pdf
CAIF-3°TRIMESTRE.pdf,2023,.pdf,94706,2025-08-25T15:58:41.449483,2025-08-24T13:23:02.173379,d258fe4597c35958825d561616a051dba40160fb611911a4b6803165454db305,data/source_materials/2023/CAIF-3°TRIMESTRE.pdf,general,general,normal,,https://carmendeareco.gob.ar/transparencia/CAIF-3°TRIMESTRE.pdf,https://web.archive.org/web/*/carmendeareco.gob.ar/transparencia/CAIF-3°TRIMESTRE.pdf
ESTADO-DE-EJECUCION-DE-GASTOS-POR-FUENTE-DE-FINANCIAMIENTO-2023-4°TRI.pdf,2023,.pdf,69801,2025-08-25T15:58:41.449717,2025-08-24T13:23:02.187130,c79cc06ec688d509a4123f46bba8a8fa7fe02a31c9920546784b05eeceb03ead,data/source_materials/2023/ESTADO-DE-EJECUCION-DE-GASTOS-POR-FUENTE-DE-FINANCIAMIENTO-2023-4°TRI.pdf,financial_report,budget,high,presupuesto,https://carmendeareco.gob.ar/transparencia/ESTADO-DE-EJECUCION-DE-GASTOS-POR-FUENTE-DE-FINANCIAMIENTO-2023-4°TRI.pdf,https://web.archive.org/web/*/carmendeareco.gob.ar/transparencia/ESTADO-DE-EJECUCION-DE-GASTOS-POR-FUENTE-DE-FINANCIAMIENTO-2023-4°TRI.pdf
GASTOS-POR-FINALIDAD-Y-FUNCION.pdf,2023,.pdf,387375,2025-08-25T15:58:41.449981,2025-08-24T13:23:02.192714,c316164553920b51cb7afbf9009320e54e0ab8f9099161fd9756cff634ce77d2,data/source_materials/2023/GASTOS-POR-FINALIDAD-Y-FUNCION.pdf,general,general,normal,,https://carmendeareco.gob.ar/transparencia/GASTOS-POR-FINALIDAD-Y-FUNCION.pdf,https://web.archive.org/web/*/carmendeareco.gob.ar/transparencia/GASTOS-POR-FINALIDAD-Y-FUNCION.pdf
ESTADO-DE-EJECUCION-DE-RECURSOS-3°TRIMESTRE.pdf,2023,.pdf,140098,2025-08-25T15:58:41.450209,2025-08-24T13:23:02.188467,d35c0fe49cbad094849e10a91fa3865e39b35b10730bd9b8ebdeaf461151a50e,data/source_materials/2023/ESTADO-DE-EJECUCION-DE-RECURSOS-3°TRIMESTRE.pdf,financial_report,budget,high,presupuesto,https://carmendeareco.gob.ar/transparencia/ESTADO-DE-EJECUCION-DE-RECURSOS-3°TRIMESTRE.pdf,https://web.archive.org/web/*/carmendeareco.gob.ar/transparencia/ESTADO-DE-EJECUCION-DE-RECURSOS-3°TRIMESTRE.pdf
ESTADO-DE-EJECUCION-DE-RECURSOS-POR-PROCEDENCIA-3°TRIMESTRE.pdf,2023,.pdf,85386,2025-08-25T15:58:41.450429,2025-08-24T13:23:02.191209,c785170fd84deba5735fd324a078a5123e5d4cc46ba6c98b43376d47e2531ba2,data/source_materials/2023/ESTADO-DE-EJECUCION-DE-RECURSOS-POR-PROCEDENCIA-3°TRIMESTRE.pdf,financial_report,budget,high,presupuesto,https://carmendeareco.gob.ar/transparencia/ESTADO-DE-EJECUCION-DE-RECURSOS-POR-PROCEDENCIA-3°TRIMESTRE.pdf,https://web.archive.org/web/*/carmendeareco.gob.ar/transparencia/ESTADO-DE-EJECUCION-DE-RECURSOS-POR-PROCEDENCIA-3°TRIMESTRE.pdf
